"id","username","profileURL","rating","title","review_url","asin","content","date","format_strip","verified","helpful","videoURL","video_cover_url","imgs","normalImgs"
"R2C3SKAYRKKIK1","Dave M","https://www.amazon.com/gp/profile/amzn1.account.AGITXLPFALUOHCX57S2SNN4PHYBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R2C3SKAYRKKIK1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0BJMV9BXJ","B0BJMV9BXJ","I am happy that Tide Pods in the smell I prefer is available through Amazon.  The Clean Breeze scent has not been in the stores that I shop at the price I like in quite some time.","Reviewed in the United States on June 20, 2024","Size: 112 Count (Pack of 1)<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Scent: Clean Breeze","Verified Purchase","","","","[]","[]"
"R2P43WENK38Q88","NANCY","https://www.amazon.com/gp/profile/amzn1.account.AEKOVT34T3UGY7MH2EFSXH7LVKSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R2P43WENK38Q88/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0BJMV9BXJ","B0BJMV9BXJ","I have used many laundry detergents by far this is my favorite. Clothes smell fresh for weeks!  I also love the child-proof lock... make sure those kiddos don't get the wrong idea.","Reviewed in the United States on June 25, 2024","Size: 112 Count (Pack of 1)<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Scent: Spring Meadow","Verified Purchase","One person found this helpful","","","[""https://m.media-amazon.com/images/I/41foeQOJAlL._SY88.jpg""]","[""https://m.media-amazon.com/images/I/41foeQOJAlL.jpg""]"
"R29YLZZU83Z6DH","Jessica Toib","https://www.amazon.com/gp/profile/amzn1.account.AEUW4KNSMBWMOF23AOPURADETMLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R29YLZZU83Z6DH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0BJMV9BXJ","B0BJMV9BXJ","Tide pods make it so easy to do my laundry. I love this value container because it lasts me for months. The detergent itself is effective for getting out tough stains without damaging my clothing. They easily dissolve leaving just the liquid, and I don’t have any issues with leakage.","Reviewed in the United States on June 11, 2024","Size: 112 Count (Pack of 1)<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Scent: Spring Meadow","Verified Purchase","","","","[]","[]"
"RKQ2KECXDK2P2","Daniel P. Haney","https://www.amazon.com/gp/profile/amzn1.account.AE2ZAMOTYUNE5QO53DNITGB5P7UQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/RKQ2KECXDK2P2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0BJMV9BXJ","B0BJMV9BXJ","Can’t really go wrong with a tide pod, i<br>suggest looking at local sales and buying a ton if you plan to stock up.  I have a subscription, OK but not the best pricing., but convenience is worth it","Reviewed in the United States on June 15, 2024","Size: 112 Count (Pack of 1)<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Scent: Spring Meadow","Verified Purchase","One person found this helpful","","","[]","[]"
"R1L54FMUVYT7WR","Edna Davis","https://www.amazon.com/gp/profile/amzn1.account.AET4IJSXE2UJ4M76D7SRS4VPN6XA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R1L54FMUVYT7WR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0BJMV9BXJ","B0BJMV9BXJ","To wash my clothes with!!","Reviewed in the United States on July 7, 2024","Size: 112 Count (Pack of 1)<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Scent: Spring Meadow","Verified Purchase","","","","[]","[]"
"R9TV4S6ZAAGB9","Tiffany Rodriguez","https://www.amazon.com/gp/profile/amzn1.account.AEJCUURPT2VJT3HIOGDYMVAC2FXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R9TV4S6ZAAGB9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0BJMV9BXJ","B0BJMV9BXJ","This is my go to scent for my laundry, I love it!","Reviewed in the United States on July 1, 2024","","Verified Purchase","","","","[]","[]"
"R10JBAOFLED6WJ","Dede","https://www.amazon.com/gp/profile/amzn1.account.AE3QICIJVW4EYJOVZZVT5EZUUASA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R10JBAOFLED6WJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0BJMV9BXJ","B0BJMV9BXJ","Keeps clothes clean and fresh. Use 2 each laundry tub. Works great.","Reviewed in the United States on July 3, 2024","Size: 112 Count (Pack of 1)<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Scent: Spring Meadow","Verified Purchase","","","","[]","[]"
"R3W2X4KHGHI18X","Zoila","https://www.amazon.com/gp/profile/amzn1.account.AECMT2B7PPWAGU5KXXAYMUGTMGVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R3W2X4KHGHI18X/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0BJMV9BXJ","B0BJMV9BXJ","Me encantan estas bonitas de detergente,  a primera vista quizás te parezcan caras..pero valen cada centavo..yo las prefiero y las super recomiendo..calidad reconocida .todo en una bola de detergente para lavar","Reviewed in the United States on June 17, 2024","Size: 112 Count (Pack of 1)<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Scent: Spring Meadow","Verified Purchase","","","","[]","[]"
"R1ONNFUBZXPA7S","NanaJis reading","https://www.amazon.com/gp/profile/amzn1.account.AGON5EZHTYYKLG433ZAWIC73YHCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R1ONNFUBZXPA7S/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0BJMV9BXJ","B0BJMV9BXJ","Tide cleans all clothing well. Clothing has a clean fresh smell fresh out of the washer. I Like the pods, they are premeasured, so no waste, they dissolve quickly leaving no detergent spots on clothing, and no detergent buildup in washing machine as powder does.","Reviewed in the United States on June 13, 2024","Size: 112 Count (Pack of 1)<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Scent: Spring Meadow","Verified Purchase","One person found this helpful","","","[]","[]"
"R36NW1RMCI5FVY","CnSKamaka","https://www.amazon.com/gp/profile/amzn1.account.AGSUC5LXERKSSZCDQHUN24BN3KPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R36NW1RMCI5FVY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0BJMV9BXJ","B0BJMV9BXJ","My husband does the laundry. It’s easier for him to use than the liquid. We like how it cleans. Been using this for years. Subscribe and save is the best.","Reviewed in the United States on June 18, 2024","Size: 112 Count (Pack of 1)<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Scent: Spring Meadow","Verified Purchase","","","","[]","[]"
"R2SCLG7Y2B3S1","Betty J Walberg","https://www.amazon.com/gp/profile/amzn1.account.AHKAULTDGNPI3BZOAYNW5MN25BSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R2SCLG7Y2B3S1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0BJMV9BXJ","B0BJMV9BXJ","Throw a pod in the machine and turn it on—no measuring, no drips or mess—easy!","Reviewed in the United States on June 28, 2024","Size: 112 Count (Pack of 1)<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Scent: Spring Meadow","Verified Purchase","","","","[]","[]"
"R1X2BMH4XCRZ5K","Gerri Bell","https://www.amazon.com/gp/profile/amzn1.account.AF7VN2AEZQDKJBMUNBEQLP2RCCEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R1X2BMH4XCRZ5K/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0BJMV9BXJ","B0BJMV9BXJ","It’s easier &amp; cleaner when using the pods. Also no spills or waste,","Reviewed in the United States on June 23, 2024","Size: 112 Count (Pack of 1)<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Scent: Spring Meadow","Verified Purchase","","","","[]","[]"
"R33MLB6NHW3YN5","Ivonne Castro Gámez","https://www.amazon.com/gp/profile/amzn1.account.AED6ASKBH6JM7XZH36UAVPVGM3AA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R33MLB6NHW3YN5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0BJMV9BXJ","B0BJMV9BXJ","Llego a tiempo y en buen estado","Reviewed in the United States on July 2, 2024","Size: 112 Count (Pack of 1)<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Scent: Spring Meadow","Verified Purchase","","","","[]","[]"
"RHUJWI33PMOFQ","william M Fleming","https://www.amazon.com/gp/profile/amzn1.account.AHDBPN6MENSDN5YQNZQFMUKO54SA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/RHUJWI33PMOFQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0BJMV9BXJ","B0BJMV9BXJ","Easy to use","Reviewed in the United States on July 7, 2024","Size: 112 Count (Pack of 1)<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Scent: Spring Meadow","Verified Purchase","","","","[]","[]"
"R1WAK5DPT22HZQ","Fred","https://www.amazon.com/gp/profile/amzn1.account.AHLWBBQTXSSZWKPQ3LUWPYDOL7AQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R1WAK5DPT22HZQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0BJMV9BXJ","B0BJMV9BXJ","If one uses this detergent for laundry the best deal is to buy the size for 102 and it lasts longer between refills. I've not been able to find this size in any store. Spend the extra few dollars and get the largest size possible.","Reviewed in the United States on June 3, 2024","Size: 112 Count (Pack of 1)<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Scent: Spring Meadow","Verified Purchase","","","","[]","[]"
"RAL9TKOE59VKS","\","https://www.amazon.com/gp/profile/amzn1.account.AHDCVK4RQODEZIYLT5ED53PFYSKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/RAL9TKOE59VKS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0BJMV9BXJ","B0BJMV9BXJ","The amount of time it saves to pour and measure is worth it. It also eliminates the mess with powder or liquid.","Reviewed in the United States on June 21, 2024","Size: 112 Count (Pack of 1)<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Scent: Spring Meadow","Verified Purchase","","","","[]","[]"
"R2MF6DYPPWWWHZ","Sainath Reddy Devireddy","https://www.amazon.com/gp/profile/amzn1.account.AGZPHA7L42KEDKOKXUOATSZ5CJKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R2MF6DYPPWWWHZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0BJMV9BXJ","B0BJMV9BXJ","Laundry Detergent Pods have earned their rightful place as a staple in my laundry routine. With their unbeatable convenience, superior cleaning power, and eco-friendly options, they've simplified the chore of laundry while delivering exceptional results. Whether you're a busy parent, a frequent traveler, or simply seeking a hassle-free laundry solution, these pods are sure to impress.","Reviewed in the United States on May 28, 2024","Size: 112 Count (Pack of 1)<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Scent: Spring Meadow","Verified Purchase","","","","[]","[]"
"R2AUC5I4KLIUQM","Prime Member","https://www.amazon.com/gp/profile/amzn1.account.AGA3T6ZHDSAXB27OUOG6V3IFWHCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R2AUC5I4KLIUQM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0BJMV9BXJ","B0BJMV9BXJ","2 things I don't shrimp on are Tide and TP.  Being able to buy a 112 CT for like $25 or so is a great deal that will last me awhile.","Reviewed in the United States on June 13, 2024","Size: 112 Count (Pack of 1)<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Scent: Spring Meadow","Verified Purchase","","","","[]","[]"
"R1R6EXJ5FVUWW","Abelicio Padilla","https://www.amazon.com/gp/profile/amzn1.account.AGPHUJ4KUDXDCBZJEEZU6FALLFAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R1R6EXJ5FVUWW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0BJMV9BXJ","B0BJMV9BXJ","The wife loves these.  It has to be this scent.  You'd probably be better asking her about the full quality.<br><br>But from MY POV, I generally lump all my clothes together in the washer and throw one of these in.  They come out clean, smelling good and don't look like they fade or transfer color even if I didn't separate them.<br><br>I wash in cold, and they work good there too.","Reviewed in the United States on May 22, 2024","Size: 112 Count (Pack of 1)<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Scent: Spring Meadow","Verified Purchase","","","","[]","[]"
"RHOIJ4VUHVWOF","Master of the Kraft","https://www.amazon.com/gp/profile/amzn1.account.AEUL4GPYZOEXP5P5STPDLJTAEALA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/RHOIJ4VUHVWOF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0BJMV9BXJ","B0BJMV9BXJ","Seems like a fair amount for a fair price.","Reviewed in the United States on June 24, 2024","Size: 112 Count (Pack of 1)<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Scent: Spring Meadow","Verified Purchase","","","","[]","[]"
"R2N7X5FPGK7P84","Miguel Angel Silva","https://www.amazon.com/gp/profile/amzn1.account.AH3WLRGAMOVV3AET2WRMBLNRDGWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R2N7X5FPGK7P84/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0BJMV9BXJ","B0BJMV9BXJ","Going to buy more","Reviewed in the United States on July 4, 2024","Size: 112 Count (Pack of 1)<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Scent: Clean Breeze","Verified Purchase","","","","[]","[]"
"R2P69OSP5NXCLY","Kali","https://www.amazon.com/gp/profile/amzn1.account.AG22O7TF5XQ6JJCG4ZN3NBVA5GBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R2P69OSP5NXCLY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0BJMV9BXJ","B0BJMV9BXJ","I love using pods because it’s all in one &amp; so easy to use. I don’t have to carry a bunch of different bottles to the laundry room. Tide has so many different types to choose from even pods for sensitive skin with no fragrance. I have been using them for years &amp; will continue to do so. I just add maybe some scent beads if I’m washing blankets/linens for that extra boost of freshness. Tide always gets the job done &amp; the ones with Oxi-Clean are great for tough stains.","Reviewed in the United States on May 14, 2024","Size: 112 Count (Pack of 1)<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Scent: Spring Meadow","Verified Purchase","","","","[]","[]"
"R22JLFDIX67W3G","Heisenberg","https://www.amazon.com/gp/profile/amzn1.account.AFK25MVPNJB5ENGJ6V2H46ETAQ7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R22JLFDIX67W3G/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0BJMV9BXJ","B0BJMV9BXJ","Scent is nice and works great in cold water.","Reviewed in the United States on June 21, 2024","Size: 112 Count (Pack of 1)<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Scent: Spring Meadow","Verified Purchase","","","","[]","[]"
"R10HFXET02KG5N","Cielo","https://www.amazon.com/gp/profile/amzn1.account.AHNITBKNHBPVYMOWXAN2WF5WWZLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R10HFXET02KG5N/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0BJMV9BXJ","B0BJMV9BXJ","Priced better than the supermarket and Fast delivery! Thank you","Reviewed in the United States on June 20, 2024","Size: 112 Count (Pack of 1)<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Scent: Spring Meadow","Verified Purchase","","","","[]","[]"
"R60232KPHNJMT","April","https://www.amazon.com/gp/profile/amzn1.account.AEMPBWVEKT45XYMZQQO76E5VALHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R60232KPHNJMT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0BJMV9BXJ","B0BJMV9BXJ","I LOVE THE 3 IN 1 PODS. MAKES LAUNDRY SMELL SO GOOD PLUS KEEPS THE MOLD AWAY FROM WASHER","Reviewed in the United States on June 14, 2024","Size: 112 Count (Pack of 1)<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Scent: Spring Meadow","Verified Purchase","","","","[]","[]"
"R2636K1DI3HP4X","shannon link","https://www.amazon.com/gp/profile/amzn1.account.AFYKXZXJ6OIL4SWB6M4AFDIM6IHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R2636K1DI3HP4X/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0BJMV9BXJ","B0BJMV9BXJ","Like for washing","Reviewed in the United States on June 30, 2024","Size: 112 Count (Pack of 1)<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Scent: Spring Meadow","Verified Purchase","","","","[]","[]"
"R2HG9LVJ7YHR7Z","TL","https://www.amazon.com/gp/profile/amzn1.account.AHC2EPXCTIZDMB6PMI5RGW57VCOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R2HG9LVJ7YHR7Z/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0BJMV9BXJ","B0BJMV9BXJ","Laundry comes clean.","Reviewed in the United States on June 26, 2024","Size: 112 Count (Pack of 1)<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Scent: Spring Meadow","Verified Purchase","","","","[]","[]"
"R17NRLR64NVGCA","levanbarbra","https://www.amazon.com/gp/profile/amzn1.account.AH2XYZL6GJKE2X2XCBMAQR7ZDA5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R17NRLR64NVGCA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0BJMV9BXJ","B0BJMV9BXJ","I have used Tide for years and will never change. I recommend Tide Detergent for anyone looking for a high-quality laundry detergent that effectively removes tough stains and odors. With its wide range of formulas and scents, there's something for everyone.","Reviewed in the United States on May 28, 2024","Size: 112 Count (Pack of 1)<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Scent: Spring Meadow","Verified Purchase","","","","[]","[]"
