"id","username","profileURL","rating","title","review_url","asin","content","date","format_strip","verified","helpful","videoURL","video_cover_url","imgs","normalImgs"
"R142G5XLQXQAPA","DEE","https://www.amazon.com/gp/profile/amzn1.account.AEBSW3D6UJSJX5ZZUXWABCUQHRBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R142G5XLQXQAPA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09ZXJDSL5","B09ZXJDSL5","First time owning a device like this, the setting up was fairly simple for a middle aged guy that's not totally tech savvy. I use it to make grocery lists that it sends to the app, use it for reminder because I forget some times when I'm boiling eggs,check the weather and use it to answer any questions I have. I also use it to operate mu roku TV and my roku TV stick on another TV. I use it to play my pandora radio stations,Sirius cm and tunein radio. Helpful tip: If Alexa doesn't synch with your apps through the Alexa app, I had great success linking my apps to Alexa from those particular apps. I linked Pandora to Alexa from the Pandora app etc. As for the sound,it sounds great for a small device and gets loud. It was a great value for the $19.99 sale price!","Reviewed in the United States on June 28, 2024","Color: Charcoal<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Configuration: Device only","Verified Purchase","","","","[]","[]"
"R1CD8X6W9LYEVD","Brian Coulter","https://www.amazon.com/gp/profile/amzn1.account.AGYPUKGCX6SLK5245FYGYPTENBNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R1CD8X6W9LYEVD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09ZXJDSL5","B09ZXJDSL5","I already had an Alexa account, and when I set it up, it started connecting to my WiFi and all I needed was to have the app open and boom! It was set up! So almost 3 months later I just wanted to share that it works just as good as it did when I first bought it. 10/10 would recommend to anyone looking for a cheaper smart speaker that is good quality, and has bass. Again, super easy to set up and worked just fine since I already had an account. The device also almost looks like they cut the Echo Dot in half and made the Echo Pop. It looks very cool and has an amazing color!  (glacier white)","Reviewed in the United States on July 4, 2024","Color: Glacier White<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Configuration: Device only","Verified Purchase","","","","[]","[]"
"R333V8SWCMY84U","Austin Gregory","https://www.amazon.com/gp/profile/amzn1.account.AEC5CUBJMK2CEHB2NJBITUEIFB5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","4","","https://www.amazon.com/gp/customer-reviews/R333V8SWCMY84U/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09ZXJDSL5","B09ZXJDSL5","I recently got the Amazon Echo Pop, and it's a fantastic little device overall, earning a solid 4 stars. Its great sound quality and small size allow it to fit pretty much anywhere—bedroom, living room, bathroom, office, or any small space.<br><br>Despite its compact size, the sound quality is impressive, making it perfect for playing music, audiobooks, and podcasts via Alexa. It seamlessly connects to my favorite services like Amazon Music, Spotify, and more, and the Bluetooth streaming works flawlessly throughout my space.<br><br>However, I've noticed that Alexa seems to be getting less reliable lately. There have been multiple instances of wrong answers, incorrect actions, and poor responses. While the device itself is great, these issues with Alexa can be frustrating when trying to use voice commands for smart home control or simple tasks.<br><br>This Echo device still turns any space into a smart space, easily controlling compatible smart home devices with voice commands or the Alexa App. Plus, it makes everyday tasks easier by setting timers, checking the weather, reading the news, and much more.<br><br>The Amazon Echo Pop is a great, affordable smart speaker with excellent sound quality and a compact design that fits anywhere. If only Alexa's performance were more consistent, this would be a perfect device.","Reviewed in the United States on June 11, 2024","Color: Charcoal<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Configuration: Device only","Verified Purchase","","","","[]","[]"
"R1DXFU0ENW76AN","Sherrell","https://www.amazon.com/gp/profile/amzn1.account.AE5CXTSDVM7SM6UDSXGDBXVTWBMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R1DXFU0ENW76AN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09ZXJDSL5","B09ZXJDSL5","Our house is Alexia run and all our lights and other things are voice controlled.  We never saw a reason to have one in our bedroom until we bought a pole lamp to sit by a new chair we added to our bedroom.  The lamp was nice and just what we wanted but it had a floor control which made us want to return it'  I put a smart light bulb in it and bought this small Echo to sit on the table around the lamp and it solved our problem!  The unit works great and it's very inexpensive!  I highly recommend it.  Sound quality is great! I have no complaints.  Great product!","Reviewed in the United States on July 2, 2024","Color: Glacier White<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Configuration: Device only","Verified Purchase","","","","[]","[]"
"R3JNMHFB9MHQU8","Marisa H","https://www.amazon.com/gp/profile/amzn1.account.AGOL6T57FLZBDFYFDQHAJXRMBNOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R3JNMHFB9MHQU8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09ZXJDSL5","B09ZXJDSL5","I named my Echo Willow and I like to think of her as a friend. She makes little things easier like setting reminders and timers. I would have even more uses for her if I was in school right now, but i’m not. The speaker is really good and I like that you can set alarms to play a song. The only downside is that alarms and reminders go off super loud (i think i can fix that in the app but i haven’t figured that out yet) and I don’t use it as much as i thought i would. But still, love her.","Reviewed in the United States on July 2, 2024","Color: Glacier White<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Configuration: Device only","Verified Purchase","","","","[]","[]"
"R37ZP3FSZWUS3K","Marsha R","https://www.amazon.com/gp/profile/amzn1.account.AFCS5RA5WZ2Z2AVDZQOVNCK6N5EA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R37ZP3FSZWUS3K/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09ZXJDSL5","B09ZXJDSL5","This is such a nice addition to the kitchen I cut a 2x8 into a corner shelf, mounted this under my cabinets. Making sure to give it additional acoustic performance helps out! It’s has no problem connecting to my WiFi, the value is great because my kids and I love playing games with Alexa while cooking when compared to other smart speakers it’s similar with output but none of my other portable speakers link up with each other like a quick sound system to play my favorite music through out the home. Choose your favorite color and enjoy it!","Reviewed in the United States on July 5, 2024","Color: Midnight Teal<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Configuration: Device only","Verified Purchase","","","","[]","[]"
"RVCGEI7OX3WL2","katarina pina","https://www.amazon.com/gp/profile/amzn1.account.AFGAIRSFTZSJLY2I3C2GBZXKSVSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/RVCGEI7OX3WL2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09ZXJDSL5","B09ZXJDSL5","I’ve been searching for a speaker cuz the one I had is long gone lol but this Alexa so worth it not only does it play music you can talk too her I don’t have too go too my phone and change the music like my old speaker lol I can ask her too skip or even better ask her about the weather and time and too set alarms lol and etc she just amazing and I don’t regret buying Alexa 🤭","Reviewed in the United States on July 9, 2024","Color: Charcoal<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Configuration: Device only","Verified Purchase","","","","[]","[]"
"R3O9R3AWH09GSZ","Beach Girl","https://www.amazon.com/gp/profile/amzn1.account.AH36X7OI2DWA73ICPMKVTAWWLIAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R3O9R3AWH09GSZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09ZXJDSL5","B09ZXJDSL5","I didn’t really need this, but it was on sale, so I bought it. I am so glad I did! I have this one in my kitchen, and it’s nice to have another Alexa so close. I also can’t get over the great sound quality. It sounds just like my Amazon Echoes. I’m very happy with this purchase! If I would’ve known how much I like this and use it, I would’ve purchased it a few years ago.<br><br>Also, for those of you who don’t know, you can create a group with all of your Echoes, Pops, etc. I have done that, so when I turn on my music, I turn it on throughout the entire house. You can Google how to do it. Super easy and also nice for when you’re having a party.","Reviewed in the United States on June 8, 2024","Color: Charcoal<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Configuration: Device only","Verified Purchase","","","","[]","[]"
"R12CYAG2HMTC0X","Tina Farnsworth","https://www.amazon.com/gp/profile/amzn1.account.AEUJ6FUY22SA3SQESAAEPJVUWKTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R12CYAG2HMTC0X/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09ZXJDSL5","B09ZXJDSL5","I had an old dot and got the chance to get a newer one for a good price. So I went for it. The sound it better. It's very easy to set up and I like that I can ask Alexa to play some music when I can not sleep. Also she works with my smart plug and I can turn on my fan or light when I need it.<br>Alexa will tell you a joke, current weather, make sounds for you, anything you ask her. Kinda nice having an assistant when you need one.<br>I also use her to make meow sounds and keep my cats on their toes.","Reviewed in the United States on June 22, 2024","Color: Charcoal<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Configuration: Device only","Verified Purchase","","","","[]","[]"
"R6HWD6LFIFJZA","MT","https://www.amazon.com/gp/profile/amzn1.account.AGIHETI6YBM62NMT642F4AWB3WYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R6HWD6LFIFJZA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09ZXJDSL5","B09ZXJDSL5","Setting it up was a breeze, and the voice recognition is surprisingly accurate—even with my morning voice! I love how it seamlessly integrates with other smart devices in my home, allowing me to control lights, adjust the thermostat, and even order groceries with just a voice command.<br><br>If you’re looking to add convenience and fun to your home, the Amazon Echo is a must-have. It’s reliable, entertaining, and incredibly handy. I can’t imagine my home without it now!","Reviewed in the United States on July 7, 2024","Color: Charcoal<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Configuration: Device only","Verified Purchase","","","","[]","[]"
"R13HEB310DC7OB","amy d’angelo","https://www.amazon.com/gp/profile/amzn1.account.AH4NPSCJ7NEASVN3KRUAZSUB6WZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R13HEB310DC7OB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09ZXJDSL5","B09ZXJDSL5","I have a big echo in my bedroom where I find I ask alexa to control things all over the house and give me updates and wanted something smaller for two other spots in my house my big den and kitchen.  I purchased 2 echo's so if I'm cooking and don't want to use me dirty hands or even have free hands to touch my phone I can now ask alexa to turn things on and off around my house in addition to giving me updates on my ring app.  I'm so happy i did this because i just feel safer knowing i can control things all over without having to yell and alexa does that for me","Reviewed in the United States on June 13, 2024","Color: Charcoal<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Configuration: Device only","Verified Purchase","","","","[]","[]"
"R337FIF46VEDZ4","Patty Clark","https://www.amazon.com/gp/profile/amzn1.account.AFWK2AMLZ2FU3I3TL63X7GIQCSZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R337FIF46VEDZ4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09ZXJDSL5","B09ZXJDSL5","I'm having so much fun with this. I got light bulbs and love that I can get lights turned on and off. I have used it from phone when away from home to turn on night light if I'm coming home in the dark. Love playing music when I'm in the bathroom when getting ready. I don't have prime music, but Alexa will shuffle some artists. I even tell her good night. You can set reminders and get Amazon delivery notifications. Alexa will also ask if you'd like to reorder vitamins, etc. Love it!","Reviewed in the United States on June 28, 2024","Color: Midnight Teal<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Configuration: Device only","Verified Purchase","","","","[]","[]"
"R2NPHDVCZXZOV8","Basha","https://www.amazon.com/gp/profile/amzn1.account.AEHSRLJITC46EANZS7NHLDK4QD7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R2NPHDVCZXZOV8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09ZXJDSL5","B09ZXJDSL5","Great sound quality for a small device. I purchased the battery base as I wanted to extend my music group outside. It won’t blast the neighbors but has good sound in a small area. When it’s plugged in at my kitchen it adds stereo quality in the kitchen family room area used with an echo. I purchased it on sale so it was definitely a good value. Small and compact. Easy to set up using the Alexa app.","Reviewed in the United States on July 2, 2024","Color: Charcoal<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Configuration: Device only","Verified Purchase","","","","[]","[]"
"RHLKB1WH19NAM","Daena","https://www.amazon.com/gp/profile/amzn1.account.AHE464NACNMCNKVGT6YSHEY5BN5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/RHLKB1WH19NAM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09ZXJDSL5","B09ZXJDSL5","As a seasoned audiophile constantly on the quest for sonic perfection, I recently had the privilege of immersing myself in the transcendent realm of the Echo Pop Speaker. Allow me to articulate the sheer brilliance encapsulated within this audio masterpiece.<br><br>At first glance, the Echo Pop exudes an aura of elegance, with its minimalist design and impeccable craftsmanship. Its sleek contours and premium finishes seamlessly integrate into any living space, epitomizing a harmonious fusion of form and function.<br><br>Yet, it's upon pressing play that the true magic unfolds. The Echo Pop unleashes an auditory symphony that transcends the boundaries of conventional sound reproduction. With unparalleled clarity and precision, every note resonates with breathtaking authenticity, captivating the soul and igniting a profound connection to the music.<br><br>What sets the Echo Pop apart is its ability to deliver a truly immersive listening experience. Equipped with advanced audio technologies, including custom-tuned drivers and precision-engineered enclosures, it effortlessly navigates the intricate nuances of each composition, unveiling layers of detail previously obscured.<br><br>Whether you're delving into the intricate melodies of classical orchestras or surrendering to the pulsating rhythms of contemporary beats, the Echo Pop adapts with unparalleled versatility, ensuring an enthralling encounter with every genre and musical preference.<br><br>Furthermore, the Echo Pop's dynamic range is nothing short of awe-inspiring. From the gentle whisper of a violin to the thunderous roar of a bass drum, it effortlessly traverses the entire spectrum of frequencies, delivering a sonic experience that transcends mere listening and evolves into a visceral journey through the essence of sound.<br><br>But perhaps the most remarkable aspect of the Echo Pop is its ability to evoke emotion. Beyond its technical prowess lies an intangible quality—a soulful resonance that stirs the heart and awakens the senses. Each listening session becomes a transformative experience, imbued with the power to uplift, inspire, and transport you to realms unknown.<br><br>In conclusion, the Echo Pop Speaker stands as a testament to the pursuit of sonic perfection. With its captivating design, unparalleled performance, and soul-stirring resonance, it transcends the realm of mere audio equipment to become a gateway to musical enlightenment. Embrace the journey, and let the symphony of life unfold before you.","Reviewed in the United States on May 1, 2024","Color: Lavender Bloom<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Configuration: Device only","Verified Purchase","50 people found this helpful","","","[]","[]"
"R2BDHYT2FUU91D","Fernando","https://www.amazon.com/gp/profile/amzn1.account.AFGLRAV4SB45QWWDTKDEJWZ4PCVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R2BDHYT2FUU91D/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09ZXJDSL5","B09ZXJDSL5","The speaker works good but it would be nice if it had just a little more bass. Sometimes doesn't always connect to wifi you have to re do it if the signal is weak, but over all for the price it's a great product that has a lot of features like appointment reminders, alarm clock, read your emails and texts for you so for the price very worth it","Reviewed in the United States on July 1, 2024","Color: Charcoal<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Configuration: Device only","Verified Purchase","","","","[""https://m.media-amazon.com/images/I/51CghA+ulML._SY88.jpg"",""https://m.media-amazon.com/images/I/51IdkTdwYCL._SY88.jpg""]","[""https://m.media-amazon.com/images/I/51CghA+ulML.jpg"",""https://m.media-amazon.com/images/I/51IdkTdwYCL.jpg""]"
"R3KQ0LBC62LJW1","RYC","https://www.amazon.com/gp/profile/amzn1.account.AEJM56WN2PRRLDF5K2NDUZ5ZV67Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R3KQ0LBC62LJW1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09ZXJDSL5","B09ZXJDSL5","I got the Echo Pop because it was on sale for $19 and thought it was a great deal. I got one in teal and black (both are great). The teal is a beautiful color, and has a matte finish. I was impressed with the wi-fi signal because it works in one of the bedrooms where wi-fi tends to be spotty. The sound quality is really great for a $20 speaker, and the voice recognition is also really good in understanding my voice to my child's voice. One catch is that if you have two of these near each other, they will both answer - so be sure to keep them separate with the doors closed. I also like that I was able to seamlessly have my Spotify playlists play on the Echo Pop. I downloaded the App prior to receiving the item, and set up was super easy (less than 5 minutes). It's a great stocking stuffer or office gift too.","Reviewed in the United States on May 19, 2024","Color: Midnight Teal<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Configuration: Device only","Verified Purchase","2 people found this helpful","","","[]","[]"
"R2AV6Z9ESQTK3G","Katee Snedden","https://www.amazon.com/gp/profile/amzn1.account.AG5LRSKPSHAFCQ32PJGMZETZSU6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R2AV6Z9ESQTK3G/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09ZXJDSL5","B09ZXJDSL5","My daughter has been asking for an Alexa for a while, I saw this was on sale so I purchased it. She is just turning 10 so I didn’t really want to pay a whole lot. It does what she wants though. Plays music, jokes, “floor is lava”, and answering whatever questions she can come up with. And I was able to get it in her favorite color, purple which was a huge plus! As for connecting it too smart devices, that feature is not something we currently use. But might incorporate in the future with turning on and off her bedroom lights. But overall it was a great purchases for the price!","Reviewed in the United States on June 13, 2024","Color: Lavender Bloom<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Configuration: Device only","Verified Purchase","","","","[]","[]"
"R32U1R5DQVJLEZ","Leah F.","https://www.amazon.com/gp/profile/amzn1.account.AE6RLQMFTAQ2W4UTKS3K5IM3WMTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R32U1R5DQVJLEZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09ZXJDSL5","B09ZXJDSL5","I mostly use this to play green noise so I can sleep at night. I also use it to check the weather, rate purchases when it reminds me to do so, check the time when I’m not wearing my watch, and entertain my grandson. It’s cute, it doesn’t take up much space, and it gives a pretty pop of color in my neutral colored bedroom.","Reviewed in the United States on July 3, 2024","Color: Lavender Bloom<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Configuration: Device only","Verified Purchase","","","","[]","[]"
"R3AA6WEHQQWDP7","Farrah B","https://www.amazon.com/gp/profile/amzn1.account.AGUHZRCYGM3JDEYIZLS7WXCTDYDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R3AA6WEHQQWDP7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09ZXJDSL5","B09ZXJDSL5","I absolutely love the Amazon Echo Pop! I have one in my bathroom, and it works like a charm. The sound quality is fantastic. I swear it works even better than my Echo Show in the bedroom. It's super easy to control all my smart plugs with it, and the connectivity is flawless. It can hear me perfectly even with the shower running, the vent on, and music playing all at once. Just make sure to turn on adaptive volume for the best experience! Plus, it's great value for money. This little device is a game-changer for sure!","Reviewed in the United States on June 18, 2024","Color: Charcoal<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Configuration: Device only","Verified Purchase","","","","[]","[]"
"R24WPARA9GDKON","Miss Cheryl","https://www.amazon.com/gp/profile/amzn1.account.AGMXOYZFUU3DHQIUHPKQAOL53UKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R24WPARA9GDKON/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09ZXJDSL5","B09ZXJDSL5","I bought this Echo Pop in late November 2023 and since April this year (2024) it has not worked.  I've done the set up time after time.  This was my second 'Alexa' device in 3 years and can't totally recommend the product.  The first one I bought died and I had to buy this second one.<br>UPDATE:  Amazon called me and spent over an hour with me getting this Echo device to work.  They were wonderful and it was a problem with internet, NOT THE DEVICE.  We have 3 of them in our house.  Very thankful for Amazon taking the initiatize to call me and work to get it working!!!","Reviewed in the United States on June 2, 2024","Color: Glacier White<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Configuration: Device only","Verified Purchase","One person found this helpful","","","[]","[]"
"R18VTQTDVMERYK","CN","https://www.amazon.com/gp/profile/amzn1.account.AFX22EVQVJEDOSCBGPMANITX3EBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R18VTQTDVMERYK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09ZXJDSL5","B09ZXJDSL5","Note: purchased when it was on sale<br><br>For the price it does all the Alexa features.  Sound is good.  Easy to plug in and use.<br><br>Does not have the time display or some of the other visuals.  Similar to the Echo Dot, and bigger with a fuller sound for music.  Bass seems to be improved.  And the volume gets loud enough for music to carry across large spaces.","Reviewed in the United States on June 22, 2024","Color: Charcoal<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Configuration: Device only","Verified Purchase","","","","[]","[]"
"R3JNCT4AZXNB17","The Punctu8or","https://www.amazon.com/gp/profile/amzn1.account.AHF5TPLCFBIJZL6KTDTSWMLTAIQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R3JNCT4AZXNB17/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09ZXJDSL5","B09ZXJDSL5","My father grew up with those big old European radios with the dials that were like BERLIN ... ROME ... BUCHAREST ... and as long as the atmosphere and the authorities cooperated, you could always find something to listen to. After immigrating to the US he recreated that experience with a shortwave radio and then a succession of internet radios, but now his gear is breaking or being bricked at just the point in his life when he can't seek out repairs or workarounds. I got him the Echo on a whim and he is delighted. He is mainly (perhaps exclusively) using it to listen to CBC Music, and I'm thrilled that he again has something to listen to other than cable news.<br><br>The sound quality isn't ever going to match the now-dormant Bang &amp; Olufsen system gathering dust, but for a device of this size, it is remarkable. This is my first experience with a smart speaker too and I'm a little perplexed that the voice commands are less AI-y than one might have expected. I think you need to utter a precise phrase in order to bring in a radio station. For example, ""Alexa, play Australian Broadcasting Corporation Classical"" won't work; it has to be ""Alexa, play ABC Classic One"" or ""Alexa, play ABC Classic Two.""  And listening to the CBC involved verbally navigating a hierarchy that I can't quite remember now, but it makes the difference between pulling in a local on-air station or a national internet station. This may have something to do with ""Alexa skills,"" which I haven't fully comprehended yet. Is, for example, CBC a ""skill"" and the CBC's various feeds fall beneath this skill? And if so, what is the correct way to activate them?<br><br>So, I have some learning to do, but in the meantime the Pop has been a smashing success in bringing music back into my father's house.","Reviewed in the United States on March 31, 2024","Color: Charcoal<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Configuration: Device only","Verified Purchase","11 people found this helpful","","","[]","[]"
"R1YHCBLJUADX26","MAJ","https://www.amazon.com/gp/profile/amzn1.account.AF24S6LZZMHJM7BLOEVSQYX4V6QA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R1YHCBLJUADX26/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09ZXJDSL5","B09ZXJDSL5","I bought this for my daughter’s room. She had an older one that kept freezing up. I like this o e so much better. She sets alarms, has custom alarms with her name and weather report each morning. She even has it customized as a cat! She has fun playing with the it.","Reviewed in the United States on May 28, 2024","Color: Glacier White<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Configuration: Device only","Verified Purchase","","","","[]","[]"
"R3AC1FAPLS4OI","M Guerra","https://www.amazon.com/gp/profile/amzn1.account.AHB3XOKASGTLCH4RC3KZQ7JE353A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R3AC1FAPLS4OI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09ZXJDSL5","B09ZXJDSL5","This was the missing component to my home office. I needed an Alexa device that wasn't too expensive to be able to get alerts in my office instead of having to shout or be heard by one of the others in my house. The sound is excellent and i couldn't ask for more out of the device at the price point I got it at!","Reviewed in the United States on July 2, 2024","Color: Charcoal<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Configuration: Device only","Verified Purchase","","","","[]","[]"
"RXH6SA1F8SFLF","Buyer","https://www.amazon.com/gp/profile/amzn1.account.AHHHMLFGVFJQRZKVIC7TORUNUAGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/RXH6SA1F8SFLF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09ZXJDSL5","B09ZXJDSL5","Amazon probably didn't test this thing to see if it could handle raw Florida weather for months at a time. No problems.<br><br>Has no issues syncing with other echos for multi-room music either. Sounds about the same as a standard echo. Maybe slightly worse if you consider that two of them would sound better.","Reviewed in the United States on July 6, 2024","Color: Lavender Bloom<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Configuration: Device only","Verified Purchase","","","","[]","[]"
"R3NFZQYIV45SJC","Al","https://www.amazon.com/gp/profile/amzn1.account.AGIRLC57RZGQ454LRFZ3VP45YOAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R3NFZQYIV45SJC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09ZXJDSL5","B09ZXJDSL5","Now my second order of an Alexa product as I was tired of fumbling for the lamp switch in the dark. Now before entering the dark room, Alexa lights the way with the separately purchased switch. Live all the routines you can establish. Having lights come on at dusk particularly when we’re not home. Easy to setup and truly love it.","Reviewed in the United States on June 29, 2024","Color: Glacier White<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Configuration: Device only","Verified Purchase","","","","[]","[]"
"R1L5RQ0JOLGMEH","Mackenzie Guerrero","https://www.amazon.com/gp/profile/amzn1.account.AEXM4WTOIAWWAD3VH5I7YZQSYSVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R1L5RQ0JOLGMEH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09ZXJDSL5","B09ZXJDSL5","I bought this as a gift for my niece she absolutely loves it! She is able to play her own music in her room and feel like a big girl! I then bought one for myself and it is so helpful since I am constantly going my Alexa makes it easy to remember events and set me up for the day!","Reviewed in the United States on June 27, 2024","Color: Lavender Bloom<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Configuration: Device only","Verified Purchase","","","","[]","[]"
"R3LZLCBVMM02L9","🌞 Sunshine","https://www.amazon.com/gp/profile/amzn1.account.AEPPN5UGHTPKWVKUZW5DAXUTEUNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R3LZLCBVMM02L9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09ZXJDSL5","B09ZXJDSL5","This was definitely value for money, the sound quality is good, the connectivity is pretty good as well. The colour give a pop to a dark room. The app can be a little complex and misleading depending on what you need but generally speaking the quality and performance is good.","Reviewed in the United States on May 23, 2024","Color: Midnight Teal<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Configuration: Device only","Verified Purchase","","","","[]","[]"
