"id","username","profileURL","rating","title","review_url","asin","content","date","format_strip","verified","helpful","videoURL","video_cover_url","imgs","normalImgs"
"R3EF0KIGGVPMUD","SheilaDidIt","https://www.amazon.com/gp/profile/amzn1.account.AHAGAFWXH3HJ2FGFLKPCRFANNLGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","4","","https://www.amazon.com/gp/customer-reviews/R3EF0KIGGVPMUD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CFX3X5KD","B0CFX3X5KD","I really like these earbuds for their ease of use and long range. I can set up my tablet to Amazon Music (or just about any website that offers music) and wander all over my yard without losing my tunes. It's also great to be able to just take them out of their case and have them paired and ready to go.<br><br>My only real complaint is the tinniness of the sound, which I understand is due to the fact that I just can't get them properly seated in my ears. I suspect it's because I have very small ears so I can't get them to stay in that sweet spot. If anybody has any ideas about how to fix this, I'm open to suggestions!<br><br>Still think they're great, in fact I bought a second pair; at the price it can't hurt to have a backup. Especially since I have a tendency to lose small electronics, lol.<br><br>I definitely recommend them for everyday listening, though. Just wish I could get them far enough into my ears to get rid of the tinniness.","Reviewed in the United States on June 19, 2024","Color: Black","Verified Purchase","","","","[]","[]"
"R1T24FXEYSIHMO","wolfwatcher","https://www.amazon.com/gp/profile/amzn1.account.AGRAHWLUEI4M7Q2NBY7M37GRHRYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R1T24FXEYSIHMO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CFX3X5KD","B0CFX3X5KD","I am not a fan of these at all! The biggest problem is the max volume is way too low! I also hate how you control it. I’m constantly hitting the spot that acts as a button just trying to adjust them. I also feel they are really uncomfortable compared to other Bluetooth earbuds I’ve had in the past! I also hate (and to be fair it’s most electronic things now) the charger that comes with it is just a few inches long! Doesn’t come with the part that actually plugs in.<br><br>There’s two things that I really do like though! The battery life is solid! And I love the light up screen on the case! It tells you the battery life of the charge case as well as each ear bud! That is a nice touch for sure!<br><br>Over all I would never buy it again though!<br><br>I do want to make an edit here: They read the review and they seem to take them seriously! They gave me a full refund and said they would work on the needed improvements! The five stars is for the awesome customer service and hopeful for a new five star product in the near future!","Reviewed in the United States on June 15, 2024","Color: Black","Verified Purchase","One person found this helpful","","","[]","[]"
"R1NI1KN9J6Z9Z7","Ralph I","https://www.amazon.com/gp/profile/amzn1.account.AEIW2NEQHD6UY5SZHZ4FN4Z2N7MA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R1NI1KN9J6Z9Z7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CFX3X5KD","B0CFX3X5KD","Update: 07/09/2024 to 5 star.<br>Excellent customer service. They very promptly sent me a replacement pair and while I haven't had a chance to use them that much, they appear to work much better and I have not had any of the previous issues so far.  Great Value.<br><br>Update: 06/29/2024 to 2 star.<br> Seller contacted me within 24 hours of my one star review to replace/refund product. I stated that I had already returned the ear buds. They offered a replacement anyway. I'll update when I receive and test the replacement. Great customer service.<br><br>Original:<br>The battery levels of both ear pieces as well as the level of the case battery is a great feature. Unfortunately on the pair I received the volume randomly increased to max and the Bluetooth connectivity was sporadic. I will have to return.","Reviewed in the United States on June 25, 2024","Color: Black","Verified Purchase","","","","[]","[]"
"R3EXSAAH5WGO8W","Nikolaus Phillips","https://www.amazon.com/gp/profile/amzn1.account.AG63ZECW3WUBCAYLZH4SUQUYXWLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","4","","https://www.amazon.com/gp/customer-reviews/R3EXSAAH5WGO8W/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CFX3X5KD","B0CFX3X5KD","The sound quality and battery life are good.  The fit is comfortable.  The charging case is pleasant to see and to hold.  They charge quickly.<br><br>All sounds good, right? It is.  Then you go to use them and while wiggling them into your ear or adjusting one or taking one out briefly to talk to someone or whatever, touching them causes all kinds of random unwanted effects like pausing a music track or muting it or powering off the earbuds.<br><br>Super, super annoying.  And it's hard to repeat it with effort, so it's hard to figure out what not to do, if indeed it can even be avoided since they are small and you basically have to touch a lot of the surface of the earbuds to put them in or take them out.<br><br>I'm still using them and it's kinda alight, but they'd be much better without these ""features.""<br><br>edit: The seller did reach out to me offering to try to resolve my experience somehow, potentially by replacing them.  I don't want a replacement, because I don't think my set is defective, I think I just don't like how the touch feature works on this headset.  But I was impressed with their customer service, so that's worth mentioning.<br><br>In keeping with that, bumped it from 3 stars to 4.","Reviewed in the United States on May 15, 2024","Color: Black","Verified Purchase","4 people found this helpful","","","[]","[]"
"RSTFHX34F85K2","Minnesota Buyer","https://www.amazon.com/gp/profile/amzn1.account.AH24WU5STYJI3LFBZTC5S7U7AEJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","4","","https://www.amazon.com/gp/customer-reviews/RSTFHX34F85K2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CFX3X5KD","B0CFX3X5KD","Recently bought these primarily because the description stated 50H.  Using them for the first time I got maybe 5hrs or use before the buds started complaining of a low battery.  Note this is after leaving the case plugged in and the pods in the case overnight AND the case showed 100% charge on the buds and case.<br><br>The plan was to use these to replace my over the ear headphones for work, but disappointed on the battery life.  I gave it 4 stars because for the average use of most people it will be fine, but did discount the battery life to 2 stars simply because it didn't meet what was described/advertised.","Reviewed in the United States on June 17, 2024","Color: Black","Verified Purchase","","","","[]","[]"
"R1T6ZDWKJ5MTT8","Gracie Till","https://www.amazon.com/gp/profile/amzn1.account.AETTM4DJZVH3LFUI3CX5CSEWTLPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","4","","https://www.amazon.com/gp/customer-reviews/R1T6ZDWKJ5MTT8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CFX3X5KD","B0CFX3X5KD","I don’t know how they can fix this problem, but the case is so small. It’s so easy to lose. I’ve lost it two or three times and gone around looking sometimes it falls out of my fanny pack or pocket and they’re black so they blend in with the carpet of your car and your clothes, if they were bright fluorescent orange, it would be different. That’s the only negative as far as functionality goes very good.","Reviewed in the United States on July 4, 2024","Color: Black","Verified Purchase","","","","[]","[]"
"R2VDGD4D0P103H","Mark","https://www.amazon.com/gp/profile/amzn1.account.AHE3LC4T7NTLJ2SA3XXLHXH4QPBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R2VDGD4D0P103H/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CFX3X5KD","B0CFX3X5KD","I liked the charging case how it showed the charge. I only used the earbuds for about 3 minutes. The buttons on the devise were really hard to push. Most of the time they were unresponsive or they would get stucked in the pushed in mode. Like if you were lowering the volume it would lower all the way to the lowest setting. Turn the volume up with the phone and soon as you let off the phone volume the ear buds would lower to the lowest volume.<br><br>Added Comment:<br>The company reached out to me and are sending me a new pair out. The costomer servive is/was outstanding. Thanks so much for making it right.","Reviewed in the United States on June 21, 2024","Color: Black","Verified Purchase","","","","[]","[]"
"R1D59NN23HL938","Emily","https://www.amazon.com/gp/profile/amzn1.account.AEMIFBL3VC5THT7RAN6HCYUOIQIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","4","","https://www.amazon.com/gp/customer-reviews/R1D59NN23HL938/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CFX3X5KD","B0CFX3X5KD","I didn't pay much so wasn't expecting much. And that proved to be true. If I'm using them while my device is right in front of me or on my arm while exercising they work great. But if I have device in a fanny pack or cup holder while doing outside activities the headphones will cut in and out sometimes. Kind of like a clingy pet - needs to be right next to device or won't work right.","Reviewed in the United States on July 1, 2024","Color: Black","Verified Purchase","","","","[]","[]"
"R3DX004YD0RDHG","Edie A.","https://www.amazon.com/gp/profile/amzn1.account.AH7CUCIUNPU42DYIR3XMTQCJKC3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R3DX004YD0RDHG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CFX3X5KD","B0CFX3X5KD","First off I have always been leary off buying earbuds due to having extremely small ear canals. After reading all the reviews, and watching the video I decided to give these puppies a try. OMG!!!<br><br>I received them three days ago, and at first I thought I was going to have to return them as the left one wouldn't work. After reading the trouble shooting I wiped the ends of both buds with a Q-tip, along with the inside of the docking station, and allowed them to charge for a couple hours Re-paired them to my phone and BINGO!<br><br>I am OLD (68) this July, and I LOVE most music, except headbanger, and rap. But my all time fav is true rock. I'm talking the Doors, The Who, CCR, Pink Floyd, Led Zeppelin...you get the idea, most of the time I only use the right bud so I can still talk with my sister, or on my landline (yes I still have one of those). Even with just one bud in the sound is phenomenal!<br><br>Last night I went to sleep with the right bud in and it stayed in all night.<br><br>My only complaint is that for my old arthritic fingers I do sometimes have an issue with them turning off when I'm trying to insert them, but hey no one ever promised me a rose garden!<br><br>These buds have  got to be the best on the market, and FYI I'm NOT getting compensated for this review. You can't go wrong, especially at this price!","Reviewed in the United States on May 14, 2024","Color: Black","Verified Purchase","8 people found this helpful","","","[]","[]"
"R3BAJPO3C865GB","William hobbs","https://www.amazon.com/gp/profile/amzn1.account.AE5RCJABU4EQ5USPNAFODAMUAZVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R3BAJPO3C865GB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CFX3X5KD","B0CFX3X5KD","Lots of hours but hard on the ears . If you use them for long periods. Also if you touch them they change what you were listening to.  So the one touch button needs work.<br>All that said this company listen and read the review.  And refunded my money and I didn't ask for it. I was just going to donate them to Goodwill as somebody might be able to wear them their just not right for me. Because they gave me a refund that I didn't ask for I think they deserve a 5 star for effort.","Reviewed in the United States on June 21, 2024","Color: Black","Verified Purchase","","","","[]","[]"
"RCHWJBQRDN3YF","Amber Albanese","https://www.amazon.com/gp/profile/amzn1.account.AF7QXTFQVSO4UMQYL3V2ZYAKXVXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/RCHWJBQRDN3YF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CFX3X5KD","B0CFX3X5KD","My son gives them 5 stars<br>Good QUALITY<br>Deep Bass<br>Stability<br>Comfort FIT<br>Work out with them beautifully<br>Noise Cancelling perfect<br>Mic QUALITY excellent<br>Black color and charging case REALLY COOL!<br>THE EARPHONES CHARGE IN CASE WITHOUT BEING PLUGGED IN THE WALL-AFTER THE 1ST TIME OF CHARGING THE CASE IN AN OUTLET ON THE WALL-REALLY COOL!<br><br>CONS...<br>THEY DID NOT WORK FOR ME... MY EARS ARE SMALL... COMPLETE OPPOSITE FOR ME!!!<br><br>MY SON LOVES THEM! WE ARE SUPER GRATEFUL FOR SUCH A WONDERFUL PRODUCT! GOD BLESS THIS COMPANY AND EVERYONE THAT READS THIS! I LOVE U 2! XOX AMBER","Reviewed in the United States on June 19, 2024","Color: Black","Verified Purchase","2 people found this helpful","","","[]","[]"
"R3V42VFWQL00D4","Luke Friend","https://www.amazon.com/gp/profile/amzn1.account.AFBMBAOBG3EHZIXSCXDTTTFWBTUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","4","","https://www.amazon.com/gp/customer-reviews/R3V42VFWQL00D4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CFX3X5KD","B0CFX3X5KD","I previously wrote a negative review about this product as mine happened to be defective in several aspects. However I give credit when and where it is due. The customer support system has been very welcoming and resolved my purchase, and made several very generous apologies. Should you unfortunately recieve a product that isn't working quite right, rest assured the team here will offer whatever support and compensation they can. They are thorough and very generous, and I sincerely hope my previous review about the product was just a one time issue, and that potential buyers enjoy the teams products","Reviewed in the United States on June 1, 2024","Color: Black","Verified Purchase","","","","[]","[]"
"R1M810XXFNWUUS","71Grande","https://www.amazon.com/gp/profile/amzn1.account.AE64QRNLXK4NVD4W3N4JWW6MYUAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R1M810XXFNWUUS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CFX3X5KD","B0CFX3X5KD","My first pair of ear buds; Wireless Earbuds Bluetooth V5.3 I bought them as a low cost entry into keeping my music quiet from other travelers on the planes &amp; trains. They work automatically once out of the case and paired with your phone/tablet etc. I haven't bought nor tried the expensive big name ear buds so I can't provide a comparison to those. If you need them, get them; A great entry level price for all ages.","Reviewed in the United States on June 21, 2024","Color: Black","Verified Purchase","","","","[]","[]"
"R2J6W2CR7KGTRU","Steve Strutton","https://www.amazon.com/gp/profile/amzn1.account.AHYW65BUBP2YLYONDZHBQE6BIJIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","4","","https://www.amazon.com/gp/customer-reviews/R2J6W2CR7KGTRU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CFX3X5KD","B0CFX3X5KD","Good fit, great value. These are the buds your mom would like you to buy. They do not get loud. Lynyrd Skynyrd told me to turn it up….and I couldn’t .","Reviewed in the United States on July 6, 2024","Color: Black","Verified Purchase","","","","[]","[]"
"R1BP8STXOZC93C","Danielle M Fernald","https://www.amazon.com/gp/profile/amzn1.account.AH3BLXVHBMQO47T2M4GLK65CEOGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","4","","https://www.amazon.com/gp/customer-reviews/R1BP8STXOZC93C/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CFX3X5KD","B0CFX3X5KD","They work well, but the volume up and down feature can be a bit finicky. The touch/tap response isn’t always perfect the spot that needs contact isn’t the most accessible when bud is in most comfortable position in my ear. I seem to prefer small ear buds, to large hurts. These are useable but if that’s something you’re seeking I still wish they were a mm or 2 smaller","Reviewed in the United States on June 14, 2024","Color: Black","Verified Purchase","One person found this helpful","","","[]","[]"
"RS602SMK87YRP","Mark","https://www.amazon.com/gp/profile/amzn1.account.AEORR4RMDRFPWE4OOZ7IHLHB6MEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/RS602SMK87YRP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CFX3X5KD","B0CFX3X5KD","I’ve had a hard time finding decent in ear Bluetooth headphones until I tried these. The bass is great and the charger being built into the case is a great option. They last a long time before needing recharging so that’s another good thing about these headphones. I would recommend these for anyone looking for inexpensive headphones that sound good and won’t hurt your wallet.","Reviewed in the United States on June 26, 2024","Color: Black","Verified Purchase","","","","[]","[]"
"R3BV1JT4GNFZ71","j t","https://www.amazon.com/gp/profile/amzn1.account.AHUUJ7E5UWRSVD4S67Y6DL5TFS6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R3BV1JT4GNFZ71/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CFX3X5KD","B0CFX3X5KD","If u are looking for a great pair of ear buds these are definitely worth the money 💰 I have a a Samsung galaxy S20 5G. I know a lot of people with Apple phone or iPhone if u go to the music store go to your settings &amp; adjust the bass, trouble, &amp; mids it will sound better for u all even when u Bluetooth to your car stereo system. Samsung galaxy has a EQ you can adjust for the quality sound as well.","Reviewed in the United States on June 19, 2024","Color: Black","Verified Purchase","","","","[]","[]"
