"id","username","profileURL","rating","title","review_url","asin","content","date","format_strip","verified","helpful","videoURL","video_cover_url","imgs","normalImgs"
"R2JJ4K7M6QSCM7","Kelly Meacham","https://www.amazon.com/gp/profile/amzn1.account.AHTDKFZYV7C7VLVCSDQXAKJHZJMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R2JJ4K7M6QSCM7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09WZBPX7K","B09WZBPX7K","First review is below. This is my amended review after speaking with Ring customer support.<br>Our doorbell is working better than ever, thanks to Ring customer support. Very helpful. Walked me thru some steps I wasn't aware of concerning settings. Also learned that part of the reason our doorbell wasn't picking up motion is because of where I have it mounted. These doorbells work better when they are at around 4 ft from the ground. Mine is over 6 ft due to a set of steps leading up to our back door. Settings were adjusted and I have ordered a wedge to go behind the doorbell. Ring customer support really came thru. We will be purchasing more Ring devices. Thanks Ring!!!!<br><br>(Our Ring doorbell has begun to operate on a ""now or then"" basis. Some days I get a notification when there is motion at the doorbell, someday I don't. The doorbell is located less than 10 ft from our wifi router, so signal strength isn't an issue. We have other wifi cameras 5x the distance from the router, and they work fine. Today, someone went to our back door and took something... the Ring doorbell never activated, recorded, notified... but the wifi camera 50ft away picked up motion. I will not recommend Ring to anyone.)","Reviewed in the United States on May 24, 2024","Configuration: Doorbell only","Verified Purchase","6 people found this helpful","","","[]","[]"
"R1UXTGOMVJRE46","LC","https://www.amazon.com/gp/profile/amzn1.account.AEF5IRJN5MJHCKXCRJG3MZZVAT3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","4","","https://www.amazon.com/gp/customer-reviews/R1UXTGOMVJRE46/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09WZBPX7K","B09WZBPX7K","Installed directly on my front door which faces away from the street so it does not really get triggered by people walking on the sidewalk. I set the motion and package sensitivity to the highest setting, turned on HDR, color night vision, auto recording length, and snapshot every 5 minutes. Motion zone is for people and packages only, with other motion turned off.  It is also close to my router so the wifi signal is very strong. So far, the battery is still at 35% after two months.<br><br>WHAT I LIKE:<br>-Battery can be replaced so you can put in new battery while charging the other.<br>-Clear head to toe capture of person. (My doorbell is in a well lit area at night so the infrared only works during a power outage.)<br><br>WHAT I DIDN’T LIKE:<br>-No alarm.<br>-Motion warning is disabled. I guess they only allow that feature on “select wired and plug-in doorbells and cams.”<br>-There is about a half-second lag in the speaker and microphone.<br>-Motion detection is a bit slow and often captures people when they are almost at my front door. So if someone is moving really fast, you only capture them as they are leaving the area. I suppose I could turn on “other motion” but I don’t want it to be triggered by animals or moving plants/trees.<br><br>Overall, I am happy with this purchase.","Reviewed in the United States on April 25, 2024","Configuration: Doorbell only","Verified Purchase","7 people found this helpful","","","[]","[]"
"R2XJTG2VX07AI7","Joe C","https://www.amazon.com/gp/profile/amzn1.account.AEUPIZIL5TUAMJWHXSBELNHKAFNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R2XJTG2VX07AI7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09WZBPX7K","B09WZBPX7K","bought these a long time ago while in Atlanta to make sure I could see who was at my door before I opened it.  Worked great then and still does now that I have my own home here in Charleston.  btw the mounting bracket does deteriorate over time lol.","Reviewed in the United States on July 4, 2024","Configuration: Doorbell only","Verified Purchase","","","","[]","[]"
"R3UV534XOYTZSD","Mary B.","https://www.amazon.com/gp/profile/amzn1.account.AEJ652BOEPNGADAIG4IAPPYA5PPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","4","","https://www.amazon.com/gp/customer-reviews/R3UV534XOYTZSD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09WZBPX7K","B09WZBPX7K","I've had the Ring Battery Doorbell Plus for a month as of 5/6/2024.<br><br>So, this is my ""initial"" review of my experience using the product. I shall write another review after I have the product a while longer.<br><br>I gave the product an overall score of four (4) stars because the resolution for night vision is poor and because of the minor problem with Wi-Fi connection. Even with the area illuminated (porch light on) at night, it is difficult to clearly see an object or a person.  I gave the Wi-Fi signal four (4) stars because I had to ""reconnect"" the Ring camera to my Wi-Fi from time-to-time. It would lose signal to the internet often. So far, aside from poor night vision and problem with Wi-Fi connection, the quality of the product appears to be ""comparable"" to other security cameras in the category of doorbell security cameras that use a battery.","Reviewed in the United States on May 9, 2024","Configuration: Doorbell only","Verified Purchase","5 people found this helpful","","","[]","[]"
"R3TZAV7VH26W9A","Wil's wife","https://www.amazon.com/gp/profile/amzn1.account.AH3IPVVJMMVZPTMDV5OJ7O2RTMMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","4","","https://www.amazon.com/gp/customer-reviews/R3TZAV7VH26W9A/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09WZBPX7K","B09WZBPX7K","It's very laggy but may be my cox internet. I very much appreciate this product. Battery charge is quick. Charge lasts about 2 weeks I think. I really like that I can see what's going on and get notified while away from home even 2 hours away. I also enjoy the neighbors feature with otherd nearby communicate with missing and found pets and crime notifications others post. A bit more expensive than previous versions but I sweep that into the inflation category. Overall I would recommend.","Reviewed in the United States on June 17, 2024","Configuration: Doorbell only","Verified Purchase","One person found this helpful","","","[]","[]"
"R2IXDGWQTDPSSU","Connie L. Davis","https://www.amazon.com/gp/profile/amzn1.account.AFOKUJS3ZKWKAT3EFJEIP6KZRLCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R2IXDGWQTDPSSU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09WZBPX7K","B09WZBPX7K","This is a great addition to my front door. Now not having to run to the front door to see a sales person or someone I wanted to my home. Also does keep an eye on my cars and out front yard with alerts. And also be able to look back on anything that I might have missed on that day if I was away from home all day.","Reviewed in the United States on June 19, 2024","Configuration: Doorbell only","Verified Purchase","","","","[]","[]"
"RX5G08SKH7HFP","Amazon Customer","https://www.amazon.com/gp/profile/amzn1.account.AGNIMKBBVIF5MCE5SO3XCP65ESWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/RX5G08SKH7HFP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09WZBPX7K","B09WZBPX7K","I received and installed this unit in early December, 2023.  I decided to wait until the battery needed to be charged before writing a review.  Today is April 10, 2024 and the unit is still working and I've not had to charge it.  To me, that's GREAT BATTERY LIFE!  I usually have about 6 to 10 motion notifications a day. (I cause most of those myself).  My unit is mounted on the front of my garage and it functions as a security camera rather than as a doorbell.<br><br>I didn't take the monthly plan and therefore, I only get a message that there's motion detected at the doorbell.  However, if I immediately check the doorbell history there will be a photo of what caused the motion.  Occasionally, I see the neighbor's cat crossing in front of my garage about 15 feet out.  It picks me up in front of my truck about 20 to 21 feet away.  Now and then, a deer rounds the corner of my garage, and it picks it up too.  It doesn't hold the images very long but you can see what's there if you look right away.  I don't have any trouble identifying what's out there.  Since I don't pay the monthly fee, for me that's not too bad!<br><br>The doorbell unit is located more than 110 feet from my computer system and cell phone inside my home.  The signal seems to me to be very good.  My garage is well-lighted and is bright in the front, so I can't say how good the unit is with night vision.<br><br>Maybe I will update this message when the battery runs down.  Update:  June 19, 2024:  The battery charge indicator showed it was almost completely discharged.  The unit has been working flawlessly.  I removed the battery and charged it today.  Hope this helps.","Reviewed in the United States on April 10, 2024","Configuration: Doorbell only","Verified Purchase","30 people found this helpful","","","[]","[]"
"RX8JHGJR2L0ZU","Marla Jo Scott","https://www.amazon.com/gp/profile/amzn1.account.AF63OLL2CUIKTOGY3PH34BQZB42A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/RX8JHGJR2L0ZU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09WZBPX7K","B09WZBPX7K","Love having the ring, because we have a vet long drive, and can see who's coming before they even get to the door! We don't have a doorbell so this talking feature makes it nice ecen if you're not home!","Reviewed in the United States on July 1, 2024","Configuration: Doorbell only","Verified Purchase","","","","[]","[]"
"RLHME45LIFQCY","Tina","https://www.amazon.com/gp/profile/amzn1.account.AHWS3XT5FCBPDT5KFNCPCPP6RDHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/RLHME45LIFQCY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09WZBPX7K","B09WZBPX7K","I highly recommend it. Good quality image and detection. It makes us feel safe, and the battery lasts well. The app connects us with the neighbors and alerts us of bad weather conditions and more.","Reviewed in the United States on July 5, 2024","Configuration: Doorbell only","Verified Purchase","","","","[]","[]"
"R3S67AJP2ZSAFZ","Ronnie A.","https://www.amazon.com/gp/profile/amzn1.account.AH7DMBFTSAXIFOQBGOF24DABAV5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R3S67AJP2ZSAFZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09WZBPX7K","B09WZBPX7K","I like knowing who is at the door without looking out the window and be seen.  Also today when I wasn’t home, I saw the Amazon driver just throw the package on my porch.  Didn’t even go on the porch.","Reviewed in the United States on June 28, 2024","Configuration: Doorbell only","Verified Purchase","","","","[]","[]"
"RFCT7F442AA58","Kindle Customer","https://www.amazon.com/gp/profile/amzn1.account.AFSJPL24QDV4ALXS3UIEGGA3WZJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","4","","https://www.amazon.com/gp/customer-reviews/RFCT7F442AA58/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09WZBPX7K","B09WZBPX7K","Video quality pretty good but battery is terrible. Fully charged battery on receipt and and again after pipe work in front of house. 2 weeks later it says battery is dead. Recharged it overnight. Again it says battery is dead. Pulled battery to recharge but only the green light comes on saying it's charged. Called customer service and she had me change 1 setting (video length to 20 sec from 30 sec) to reduce battery usage (other settings were already good) and change the motion zone slightly. Then told me to charge the fully charged battery.<br><br>Edit: after posting my review I was contacted by Ring. Brett went through several actions with me. Eventually it was determined that the device was bad and a replacement was shipped to me. A bit of a hassle trying to send the original back but finally able to send it back.","Reviewed in the United States on May 1, 2024","Configuration: Doorbell only","Verified Purchase","2 people found this helpful","","","[]","[]"
"RHCWTA1Y4LRWB","Joy B.","https://www.amazon.com/gp/profile/amzn1.account.AHFZ5GIWVHDBCHO7WQFMMJVNNYBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/RHCWTA1Y4LRWB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09WZBPX7K","B09WZBPX7K","I bought this Ring camera for my front door. I live in an apartment complex that has security cameras, but only on the front side of all the buildings, which is....well whatever. We have a package thief. Plus, since our apartment is on the back (no cameras) side of the building, it just doesn't feel safe to come in and out alone sometimes, especially at night. Our apartment is upstairs, but our private entry is downstairs.  Anywho, so far, so good with the camera. The app was easy to install and I didn't have any issues with setup. I've gone through all of the categories in the settings and everything is pretty self-explanatory and easy to understand. I have it set to send me a notification on my phone and on my Echo Show when there is a person at the door. I already have a doorbell, so I'm not using that feature. My favorite part so far is my kids' reactions lol I have a 10 year old and a 16 year old and when they each got home from school yesterday, it was cute watching them make faces at the camera. I have a feeling it'll be a daily thing for awhile lol The other thing I love is the ""live"" feature. When my oldest got home, he'd forgotten his key, so I was able to talk to him from inside our apartment and let him know it was unlocked. I have a feeling that this will be one of my favorite features because I've just had ankle surgery recently, so getting up and down the stairs is a hassle. This will make it easier to ""answer the door"" without actually having to hop on one foot all the way down and back up. I'll update if I come across anything else I find helpful or any issues I might have.","Reviewed in the United States on February 29, 2024","Configuration: Doorbell only","Verified Purchase","5 people found this helpful","","","[]","[]"
"R2DKIYUEQCNDU9","Edward Ragosta","https://www.amazon.com/gp/profile/amzn1.account.AFPI32FAXZ3IBHK7U2ZJ5QNQBH3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","4","","https://www.amazon.com/gp/customer-reviews/R2DKIYUEQCNDU9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09WZBPX7K","B09WZBPX7K","it is a good item, but directions were a little confusing and after going over them several times, I decided not to even try installing it, and that was the reason I returned it instead of opening it and playing with it. I suggest anyone buying this have some kind of knowledge of how to install an electronic doorbell of this type. !","Reviewed in the United States on June 14, 2024","Configuration: Doorbell only","Verified Purchase","One person found this helpful","","","[]","[]"
"RK7GYY580IU9C","gtek","https://www.amazon.com/gp/profile/amzn1.account.AFM4W6MGASJ7KHNCH7MYTMEGMRXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/RK7GYY580IU9C/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09WZBPX7K","B09WZBPX7K","Motion detector is not delayed night vision is good  the hdr is clear kind of like 2K sound quality is great mounting is sticker or no sticker lighting is good too 10/10","Reviewed in the United States on June 27, 2024","Configuration: Doorbell only","Verified Purchase","","","","[]","[]"
"R2J8SBM9IZW2Y9","The Donald","https://www.amazon.com/gp/profile/amzn1.account.AFIP4OQT2WQZTPHT5K7MRU45F5JQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R2J8SBM9IZW2Y9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09WZBPX7K","B09WZBPX7K","I've had a battery Ring for a few years now and decided to add another covering my back door/garage.  These work well once you get them set up the way you want. I keep extra battery packs charged up and ready to change when needed so I don't lose coverage.  I also have a Chime ringer indoors to let my dogs know if anything is detected so they don't have to stare out the windows all day.","Reviewed in the United States on June 5, 2024","Configuration: Doorbell only","Verified Purchase","One person found this helpful","","","[]","[]"
