"id","username","profileURL","rating","title","review_url","asin","content","date","format_strip","verified","helpful","videoURL","video_cover_url","imgs","normalImgs"
"ROPTB9S64ZX3W","Stephanie","https://www.amazon.com/gp/profile/amzn1.account.AEPJX2NV7QV2MYGJZTQHPP37P7IQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/ROPTB9S64ZX3W/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=9387779262","9387779262","Estos libritos son muy bonitos la calidad es muy buena . Mi bebé todavía esta chiquito pero las imágenes son grandes que el pone mucha atención","Reviewed in the United States on July 2, 2024","","Verified Purchase","","","","[]","[]"
"R19C08UVXBC8DH","EC","https://www.amazon.com/gp/profile/amzn1.account.AE5UPL2AAAAGIBOSFZU72I5LXJAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R19C08UVXBC8DH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=9387779262","9387779262","Displayed each book once and my boys immediately recognized shapes, colors, transport, vegetables and fruits. Takes about 5 minutes to go through all books and kids enjoy interaction as if they were flash cards.","Reviewed in the United States on June 25, 2024","","Verified Purchase","","","","[]","[]"
"RGTHOHQ5FWKHG","Hoople","https://www.amazon.com/gp/profile/amzn1.account.AFPEPPIVWZNSAFPYX4X4CRFAE22A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/RGTHOHQ5FWKHG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=9387779262","9387779262","I was surprised to see how tiny these are. Make sure to check the size so you realize what you’re buying. These were for a baby to grow into, so were perfect.","Reviewed in the United States on June 24, 2024","","Verified Purchase","","","","[]","[]"
"R3J8QOZY1SXXF2","Silvia ","https://www.amazon.com/gp/profile/amzn1.account.AH4I2DBEJA543NGN32LOFGFGF2TQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R3J8QOZY1SXXF2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=9387779262","9387779262","A mi bebé le encantaron con esos libros va a aprender mucho","Reviewed in the United States on July 2, 2024","","Verified Purchase","","","","[]","[]"
"R3G4JQLSBMK334","Naz","https://www.amazon.com/gp/profile/amzn1.account.AESFERKGAWKXA5UI4WNAK46C3GWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R3G4JQLSBMK334/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=9387779262","9387779262","Very useful and good books","Reviewed in the United States on July 5, 2024","","Verified Purchase","","","","[]","[]"
"R3NEGROHNDUDBT","Dolores Olivaria","https://www.amazon.com/gp/profile/amzn1.account.AF4WZ4X4BGWELDCBUDX2F22TMWXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R3NEGROHNDUDBT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=9387779262","9387779262","I loved everything about it.","Reviewed in the United States on July 6, 2024","","Verified Purchase","","","","[]","[]"
"R3CZOTKZY6O6KU","qiaowang ","https://www.amazon.com/gp/profile/amzn1.account.AH3XYGE4UPHAFX3EFQGCOM5E4CGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","4","","https://www.amazon.com/gp/customer-reviews/R3CZOTKZY6O6KU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=9387779262","9387779262","This is cute book for my one year old baby, good quality, but maybe need more image for little baby to get attention","Reviewed in the United States on June 23, 2024","","Verified Purchase","","","","[""https://m.media-amazon.com/images/I/61AUIHTdRBL._SY88.jpg"",""https://m.media-amazon.com/images/I/71zDFAv-4EL._SY88.jpg""]","[""https://m.media-amazon.com/images/I/61AUIHTdRBL.jpg"",""https://m.media-amazon.com/images/I/71zDFAv-4EL.jpg""]"
"RHILVZKVDB4RV","Customer","https://www.amazon.com/gp/profile/amzn1.account.AGEUYVQ3VKAEVQ2TQCQ4LRHJ4HGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","4","","https://www.amazon.com/gp/customer-reviews/RHILVZKVDB4RV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=9387779262","9387779262","Sure one year olds can’t read but this tiny little book set is so cute. It shows all the basics kids learn at a young age. I think it’s great to start a little book set","Reviewed in the United States on June 13, 2024","","Verified Purchase","One person found this helpful","","","[]","[]"
"RYBPR8XYQXOP1","Luis Alejandro Moreno Castillo","https://www.amazon.com/gp/profile/amzn1.account.AEMIXAGBHZGO76Z3NAAK3CZOODYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/RYBPR8XYQXOP1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=9387779262","9387779262","My baby is 16 month old, and checking these books is one of his favorite daily activities","Reviewed in the United States on June 25, 2024","","Verified Purchase","","","","[]","[]"
"R2PEZRN2FSNBVK","Amoy Barrett","https://www.amazon.com/gp/profile/amzn1.account.AEQ4HLEAXJBKSVHV2IAXDZDTMSBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","4","","https://www.amazon.com/gp/customer-reviews/R2PEZRN2FSNBVK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=9387779262","9387779262","Got these books for my baby and I absolutely love them. They are sturdy n colorful. So along with the information inside my baby can identify the different colours. They are hard cover so no need to worry if the baby will tear it up","Reviewed in the United States on June 7, 2024","","Verified Purchase","","","","[""https://m.media-amazon.com/images/I/71NbBhyQ0DL._SY88.jpg"",""https://m.media-amazon.com/images/I/71zEIIrAT5L._SY88.jpg""]","[""https://m.media-amazon.com/images/I/71NbBhyQ0DL.jpg"",""https://m.media-amazon.com/images/I/71zEIIrAT5L.jpg""]"
"R1MSKN2NRNUNZ8","Terri Dellorefice","https://www.amazon.com/gp/profile/amzn1.account.AGRH3JNUZPHJTY7V433VLARVHUQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R1MSKN2NRNUNZ8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=9387779262","9387779262","These little books are so cute.  They are small enough to be held by a one year old.","Reviewed in the United States on June 23, 2024","","Verified Purchase","","","","[]","[]"
"R2YTW9FMLUITTD","Amazon Customer","https://www.amazon.com/gp/profile/amzn1.account.AFUPHEE2QDBAREGQTI2PKZS27R3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R2YTW9FMLUITTD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=9387779262","9387779262","Our friends have a 1 year old. She loves books. They were all over the house! Great little first time books.","Reviewed in the United States on June 21, 2024","","Verified Purchase","","","","[]","[]"
"R2OJ525GNAFN5J","Marcia","https://www.amazon.com/gp/profile/amzn1.account.AFE7I74V2YE2FUIMBIT4P2IW2UIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R2OJ525GNAFN5J/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=9387779262","9387779262","Perfect for my grand-niece! Perfect for ANY beginner!","Reviewed in the United States on June 27, 2024","","Verified Purchase","","","","[]","[]"
"R3LH6CBWIIEAA8","Rashidur Rahman","https://www.amazon.com/gp/profile/amzn1.account.AEV5OQCSPWV6C6YIYVTGMQ5H4R4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R3LH6CBWIIEAA8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=9387779262","9387779262","Highly recommended","Reviewed in the United States on June 29, 2024","","Verified Purchase","","","","[]","[]"
"R2I0TR721RZ3NO","Pooja","https://www.amazon.com/gp/profile/amzn1.account.AEFAN46ZYIRKIHUTEFKEA6I7OONA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R2I0TR721RZ3NO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=9387779262","9387779262","My 18 months old toddler love these books. These are of perfect size and easy for him to hold and turn pages.","Reviewed in the United States on June 10, 2024","","Verified Purchase","","","","[]","[]"
"R3FKWOORHWRD7Z","Mary Boner","https://www.amazon.com/gp/profile/amzn1.account.AGTYKPJTYEIDKMWLXYLF3N7US6IA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R3FKWOORHWRD7Z/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=9387779262","9387779262","Have not opened them but I have purchased another set. They are being used as baby shower gifts.","Reviewed in the United States on June 17, 2024","","Verified Purchase","","","","[]","[]"
"RJSO9E8SV3FDS","L. Henderson","https://www.amazon.com/gp/profile/amzn1.account.AE2TEIZZEYPALDJ2I7BTS6DKQMNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/RJSO9E8SV3FDS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=9387779262","9387779262","Ordered these for my grandson and I can tell that he really enjoys them. Excellent quality with bright colored pictures. Good purchase","Reviewed in the United States on June 10, 2024","","Verified Purchase","","","","[]","[]"
"R390RZI2OFW4R4","Amar","https://www.amazon.com/gp/profile/amzn1.account.AEZTZTRXJ2X6PXVXNP2V6ETZHDNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R390RZI2OFW4R4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=9387779262","9387779262","I really liked these books. They are small so easily fit into my toddler's hands. Very nice pictures. Quality is also very good. Really love it.","Reviewed in the United States on June 9, 2024","","Verified Purchase","One person found this helpful","","","[]","[]"
"RJPTDALPMIGOJ","Amazon Customer","https://www.amazon.com/gp/profile/amzn1.account.AFOYFGJF5LPSRP4QIKWB777AMWXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/RJPTDALPMIGOJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=9387779262","9387779262","Buy if you have a child that’s ready to learn. They are the perfect size for toddlers.","Reviewed in the United States on June 11, 2024","","Verified Purchase","","","","[]","[]"
"R25QDU0V04HJUV","Sashagay<span class=""a-icon a-profile-verified-badge""><span class=""a-profile-verified-text""></span></span>","https://www.amazon.com/gp/profile/amzn1.account.AFEVMNI557KRTWTARC56AS3ZK3GA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R25QDU0V04HJUV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=9387779262","9387779262","It’s Smaller Than I Think It Is But It’s Very Nice And The Quality Is Nice.. Love It😍😍","Reviewed in the United States on June 11, 2024","","Verified Purchase","","","","[""https://m.media-amazon.com/images/I/71p9uW-p-6L._SY88.jpg""]","[""https://m.media-amazon.com/images/I/71p9uW-p-6L.jpg""]"
"R3PU02RKUNDHYA","Samantha","https://www.amazon.com/gp/profile/amzn1.account.AHF7YCJCBQTZIJEHQ36LT4BGC3JQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","4","","https://www.amazon.com/gp/customer-reviews/R3PU02RKUNDHYA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=9387779262","9387779262","These books are super cute, easy to clean. I should have read the size when they came in. I was very shocked at how small they were for the price that they are. They fit in the palm of my hand.","Reviewed in the United States on May 16, 2024","","Verified Purchase","","","","[]","[]"
"R2VCSXTOE2TA15","LISA JENKINS","https://www.amazon.com/gp/profile/amzn1.account.AFK3G2QGXENIUXLQ6UEZ32MHM5GQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R2VCSXTOE2TA15/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=9387779262","9387779262","My child enjoyed the pictures and reading of the books","Reviewed in the United States on June 13, 2024","","Verified Purchase","","","","[]","[]"
"R31WCKBQTJC8TP","Zac","https://www.amazon.com/gp/profile/amzn1.account.AFTXJR5COGIMXSXUPWUWGNUAYEHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","4","","https://www.amazon.com/gp/customer-reviews/R31WCKBQTJC8TP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=9387779262","9387779262","The books are about the size of your palm. Smaller than the picture appears. Some of the pictures are repeat throughout all the books. Some of the pictures seem complex for a two year old. Good value however because you do get a lot of books for a low price.","Reviewed in the United States on May 6, 2024","","Verified Purchase","","","","[]","[]"
"R1WLAVQ0N3WU5M","dj WT-F","https://www.amazon.com/gp/profile/amzn1.account.AFCILWE4EIQIVFIA34E2IUA3JF3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","4","","https://www.amazon.com/gp/customer-reviews/R1WLAVQ0N3WU5M/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=9387779262","9387779262","The size of the palm of your hand! Ok pictures. Some examples are strange and somewhat irrelevant - for example, in the counting book, why not use easily recognizable objects? overall it’s hit and miss but my 14 month likes them ok. I’m thinking he’ll like them more as he develops.","Reviewed in the United States on May 4, 2024","","Verified Purchase","","","","[]","[]"
"R3EE8ABRIJSH5I","Addictedshoppergirl","https://www.amazon.com/gp/profile/amzn1.account.AHPB47V63RBWZTM5WXBBT5GAHNVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R3EE8ABRIJSH5I/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=9387779262","9387779262","Very small books which toddlers will enjoy touching it,looking at the pictures and practice read.","Reviewed in the United States on June 7, 2024","","Verified Purchase","","","","[]","[]"
"R1L2GZWWQYIG1L","Nancy","https://www.amazon.com/gp/profile/amzn1.account.AEU7H2JYDV6H2XWMLYXV7J5TOQ2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R1L2GZWWQYIG1L/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=9387779262","9387779262","My 16 month old granddaughter loves these books. They fit in her little hands perfectly. She can easily turn the pages. The simple words and pictures capture her attention. She especially loves the animal ones. Right now that's what she's most interested in. I think the colors, letters and numbers will become more interesting as she grows. I can see these books becoming a fun way to teach littles about the world.","Reviewed in the United States on May 5, 2024","","Verified Purchase","One person found this helpful","","","[]","[]"
"RC05BPJ2954NE","Dawn Richardson","https://www.amazon.com/gp/profile/amzn1.account.AFOQ4K3GHBU7TVHKXN2DMWY5O5TQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/RC05BPJ2954NE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=9387779262","9387779262","Bought these for our great grandson. They are sturdy in his little hands and the colors are vibrant and the pictures are fun for him to point at.","Reviewed in the United States on May 28, 2024","","Verified Purchase","One person found this helpful","","","[]","[]"
"RP8OQFCY4TGIY","KD","https://www.amazon.com/gp/profile/amzn1.account.AGLRVIYKY6R7PNXGKJJ3SDJLPIAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","4","","https://www.amazon.com/gp/customer-reviews/RP8OQFCY4TGIY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=9387779262","9387779262","Very small for baby hands. High quality","Reviewed in the United States on May 29, 2024","","Verified Purchase","","","","[]","[]"
"R2CWG3GUFRF22B","Nicole M Sierra","https://www.amazon.com/gp/profile/amzn1.account.AHC4NXQGIGNCH6SBMUCFSKNLDF2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R2CWG3GUFRF22B/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=9387779262","9387779262","Books are great.  More kids need to go back to reading books not iPhones. It’s about us coming together to read and learn with them:)","Reviewed in the United States on May 29, 2024","","Verified Purchase","One person found this helpful","","","[]","[]"
"R5YIAJZQ92UVT","Product not as described online; trying to return without success. ","https://www.amazon.com/gp/profile/amzn1.account.AHBGHVQXYZZAYTKWGNGGHSPY364Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R5YIAJZQ92UVT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=9387779262","9387779262","Purchased as bingo gifts for nursing home patients - they love these little books.","Reviewed in the United States on June 3, 2024","","Verified Purchase","","","","[]","[]"
"R3BERJ8P264NVL","Lillian Fuentez","https://www.amazon.com/gp/profile/amzn1.account.AHLG4LUGUO2CSPGNP45C5ZAIGFBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","4","","https://www.amazon.com/gp/customer-reviews/R3BERJ8P264NVL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=9387779262","9387779262","Books are small","Reviewed in the United States on May 28, 2024","","Verified Purchase","","","","[]","[]"
"RRX5IYBDKFQ22","Maddie W.","https://www.amazon.com/gp/profile/amzn1.account.AHDYOR62JFKNAE5MWCGKL3YO5SEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/RRX5IYBDKFQ22/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=9387779262","9387779262","My 1 yr old nephew loves the books...perfect size for his tiny hands.","Reviewed in the United States on June 6, 2024","","Verified Purchase","","","","[]","[]"
"R1XVOZOYQZG742","mark phillips","https://www.amazon.com/gp/profile/amzn1.account.AGSRRTVOPJGYD5NGAJZK6HLDTMSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R1XVOZOYQZG742/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=9387779262","9387779262","Good for little hands, sturdy, fits nicely in the box, fun for learning","Reviewed in the United States on June 4, 2024","","Verified Purchase","One person found this helpful","","","[]","[]"
"R16NI7PWS53REZ","Brenda Brown","https://www.amazon.com/gp/profile/amzn1.account.AFY5V4UVPRFZRADHJQL3HQ6ZL3OQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R16NI7PWS53REZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=9387779262","9387779262","My 2 and 3 year olds love the little books. They learn new things. They review their colors, numbers, shapes and alphabets. They love to learn the names of different animals.","Reviewed in the United States on May 20, 2024","","Verified Purchase","","","","[]","[]"
"R1DM9IYU5GJVH0","Tyler","https://www.amazon.com/gp/profile/amzn1.account.AFEXR5F4PBMFD5YLZJFVU2P34CCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","4","","https://www.amazon.com/gp/customer-reviews/R1DM9IYU5GJVH0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=9387779262","9387779262","Overall, quality is good. The only complaint is that I received two “my first book of birds” instead of the “my first book of vegetables” book.","Reviewed in the United States on May 6, 2024","","Verified Purchase","","","","[]","[]"
"R2ESEWDVBEBTL3","She22","https://www.amazon.com/gp/profile/amzn1.account.AGRX7S63TVQVVKTL5BUN56PNI2BQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R2ESEWDVBEBTL3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=9387779262","9387779262","These books are very cute. They are the perfect size for toddlers hands. The pictures are nice and clear. They are definitely a hit with out 2 year old.","Reviewed in the United States on May 22, 2024","","Verified Purchase","One person found this helpful","","","[]","[]"
"R24B2YBM5OEEDB","Rosie Barrera","https://www.amazon.com/gp/profile/amzn1.account.AG4PGOTYKK4YEABZI7Y3YRTUZZ5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R24B2YBM5OEEDB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=9387779262","9387779262","Cute size books my grandson loves them","Reviewed in the United States on June 4, 2024","","Verified Purchase","","","","[]","[]"
"R2FSR6WRMP24YZ","M K","https://www.amazon.com/gp/profile/amzn1.account.AFYATX3IGRWDEI455GAWJ25S5AKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","5","","https://www.amazon.com/gp/customer-reviews/R2FSR6WRMP24YZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=9387779262","9387779262","Small size is good for little hands &amp; travel bag. Our 18 month old grandson is enjoying them. Good Quality, educational, will help with learning language.","Reviewed in the United States on May 24, 2024","","Verified Purchase","One person found this helpful","","","[]","[]"
